Beta,mu_IR,rho,k,eta,N,mu_EI,loglik,loglik.se
12.845932617342694,2,0.14109628619808173,10.000000000000002,0.19052218117006164,38000,6.85375620977745,-104.00473090857739,0.06528850950125814
53.901407065372545,2,0.31284870954242044,10.000000000000002,0.05875982872482181,38000,1.1577669145550278,-104.03848159471549,0.0772582656431064
9.83232013036564,2,0.1003177007703535,10.000000000000002,0.25834200155174025,38000,4.512655348015703,-104.05849755319488,0.11432197549978124
54.229106048563075,2,0.3794533769915121,10.000000000000002,0.05360298475356268,38000,1.6116567106981814,-104.06883258737645,0.07995242770316514
6.1073584320728465,2,0.06738692349334964,10.000000000000002,0.4020684156955597,38000,7.579126574283457,-104.07752420790071,0.08532668025410846
6.266773254160763,2,0.07018264184635417,10.000000000000002,0.3887148883119637,38000,5.501136915505557,-104.11612668381606,0.05997814829323746
72.02556989135799,2,0.3653639292138976,10.000000000000002,0.04740421675180742,38000,0.9196410105370477,-104.1238935367213,0.04831311020282012
6.570500192772926,2,0.0748321237310135,10.000000000000002,0.36995379564534703,38000,8.910252285604633,-104.14357427469683,0.06450697640429306
6.161570875594714,2,0.0661084258798496,10.000000000000002,0.4049610799166706,38000,6.252845661059944,-104.22879375276477,0.07900556079642557
93.2790259812048,2,0.4959689494580371,10.000000000000002,0.03600714074583278,38000,0.9829291068636716,-104.23313791687924,0.04078481034640208
5.301448919344101,2,0.055010634096853146,10.000000000000002,0.47202253759579726,38000,5.009291578449203,-104.23772142904461,0.07913477781936758
5.1483404039743235,2,0.059645056083604556,10.000000000000002,0.4640972855821862,38000,9.019115123558855,-104.24708465878297,0.056470203301293244
98.63511632763824,2,0.5017656470416136,10.000000000000002,0.03473689280457495,38000,0.964142872769124,-104.25194845482211,0.02778569545336842
98.46094504782728,2,0.48953437983320625,10.000000000000002,0.03490725075024309,38000,0.9654845736884986,-104.28823728707108,0.04115575283914863
107.83260108740718,2,0.5162114568933993,10.000000000000002,0.03252878262300504,38000,0.8783350413507648,-104.28903167621738,0.04317723905519679
100.630741058119,2,0.4598421852384139,10.000000000000002,0.0354709145316599,38000,0.8389171071540468,-104.29698900900918,0.02056015262623605
5.400049090907141,2,0.059702562379656196,10.000000000000002,0.4526481408763809,38000,6.9267769039374985,-104.2984416740192,0.07220656671987262
5.538831559346067,2,0.05780533128781236,10.000000000000002,0.4471627994853901,38000,5.228435274972337,-104.30629080167583,0.08717130776470025
6.154984765089578,2,0.06336944226727434,10.000000000000002,0.40722756231480994,38000,4.732851568230901,-104.31785042254086,0.06787639926461828
4.753610359793304,2,0.05572175679604174,10.000000000000002,0.5065366505725947,38000,11.80843277338166,-104.3463019240355,0.08919454267713224
4.452725950068736,2,0.05374423599793169,10.000000000000002,0.5300931974922575,38000,13.583963670096434,-104.35621324353272,0.04221938112150318
5.618732308655479,2,0.05609787439658122,10.000000000000002,0.44755283211666375,38000,4.5385333841576525,-104.38636114517305,0.0714620242805991
4.118034503527195,2,0.04649992060601239,10.000000000000002,0.5876940483591434,38000,8.485607122224241,-104.41786435981187,0.043310851381001825
110.63701999180692,2,0.5072247771163906,10.000000000000002,0.03219458278359691,38000,0.8932343711424927,-104.42190570372468,0.03729119230253102
105.5018333288878,2,0.534079708789519,10.000000000000002,0.03299447770698192,38000,0.8757576096409346,-104.43530454256656,0.04504628400762892
98.85650171511924,2,0.5393932043092896,10.000000000000002,0.03395681978249797,38000,0.9939985379773332,-104.4567107475196,0.03749560224322925
109.31319710531224,2,0.47463672276047847,10.000000000000002,0.03354001021140592,38000,0.7404105167626123,-104.45810519817756,0.03452396122720723
3.696018526342988,2,0.04419865832417033,10.000000000000002,0.6461829482596618,38000,12.507098162762238,-104.4696414090608,0.0628798381602652
112.1487822358776,2,0.5725440881019994,10.000000000000002,0.02981231191187004,38000,0.9587119793271988,-104.47072337498844,0.04724630955037266
124.58376774578998,2,0.5710946290512293,10.000000000000002,0.02910787910642286,38000,0.8273658209959339,-104.47354241946265,0.03877448278357165
4.227699879858451,2,0.05103603249251887,10.000000000000002,0.5527257017828549,38000,12.085008125068736,-104.48173627413843,0.05249762255907592
127.03836373028577,2,0.538257824351319,10.000000000000002,0.03025107098257251,38000,0.7430511088606527,-104.48822302642289,0.03315980803642241
117.0044646492164,2,0.4613829532266517,10.000000000000002,0.03425127700405227,38000,0.6563827929658521,-104.52276414374312,0.02640115963666973
128.29326103675854,2,0.5157396789639169,10.000000000000002,0.03087804425427215,38000,0.7020792890471275,-104.52661865820008,0.02826722822618087
123.37962610595908,2,0.6150246693258098,10.000000000000002,0.02815767591867726,38000,0.884157427193211,-104.5386247170406,0.023233329562741
125.83180064240236,2,0.5700773141143218,10.000000000000002,0.02920556702595015,38000,0.7505423462511468,-104.54522118249294,0.03811300242980749
5.730155766723092,2,0.05422454319001969,10.000000000000002,0.446741318934577,38000,3.589655238469864,-104.57877956256226,0.03629981347784828
3.4162280861447845,2,0.04033230043029168,10.000000000000002,0.6942701269055529,38000,14.649538063380232,-104.5874497847719,0.08440020206969538
3.7992062596457057,2,0.044694428533953015,10.000000000000002,0.631192235814392,38000,11.696134679866903,-104.59600061872982,0.06934279863394935
116.45764755134888,2,0.4793783326200254,10.000000000000002,0.03395094397279504,38000,0.7272424835867157,-104.5993693242218,0.06172904245360564
3.764463965260173,2,0.04445453504552191,10.000000000000002,0.6378350325429222,38000,8.296134646643493,-104.61309665134317,0.022714812510334012
3.209925054772603,2,0.03903943462539605,10.000000000000002,0.7352838659901709,38000,16.12535752135741,-104.68074806069365,0.042933507331326656
144.4718851282257,2,0.5275817991758095,10.000000000000002,0.02970517479931603,38000,0.5931499383156147,-104.70077889781054,0.03733969404713214
123.4050523142504,2,0.609073150956905,10.000000000000002,0.02820011768548564,38000,0.8086159599417332,-104.70129098118626,0.03216941375972591
5.203545838624061,2,0.048742383579450016,10.000000000000002,0.4918012014881096,38000,3.733138527374823,-104.73096186849592,0.06849534947247306
123.6063946366122,2,0.648421645095414,10.000000000000002,0.02742509525767488,38000,0.9751779162243288,-104.763271176045,0.02323801656435622
3.467091569644364,2,0.03691632835325472,10.000000000000002,0.711222613849377,38000,6.493122311480176,-104.92794745030412,0.08443894985654207
2.861271692054994,2,0.03294952258031673,10.000000000000002,0.8440147489365787,38000,9.745422644343467,-105.13587920752141,0.04989415534045394
2.773763733492431,2,0.030416950484526747,10.000000000000002,0.8877263217111352,38000,5.834171081109721,-105.26290370901785,0.09322095522609274
214.10556980335755,2,0.6883323279044452,10.000000000000002,0.02127505444294966,38000,0.5770920230706815,-105.27237782755428,0.06798204492127442
2.4756778548562735,2,0.028484278875849454,10.000000000000002,0.9733440091839862,38000,8.12190444847655,-105.39214846145268,0.04381988596487582
179.79527165930702,2,0.8232105013022059,10.000000000000002,0.020992280476046597,38000,0.726697043295886,-105.50266588140562,0.047793270017989865
2.49862395342659,2,0.027507346548159967,10.000000000000002,0.9848375033197073,38000,5.900232224665822,-105.60835069073426,0.0665152004419468
2.871938222861948,2,0.02817147854988879,10.000000000000002,0.8812123410417316,38000,3.5945877059428213,-105.67819775696202,0.0537618486753096
2.51008445019791,2,0.02796854443466824,10.000000000000002,0.9803883167814184,38000,7.226619648634248,-105.68408770464944,0.07625149314582089
5.63553815563575,2,0.36552734819452476,10.000000000000002,0.3216994266417346,38000,6.684304487068049,-115.94521623599476,0.5837278645992285
4.075510457735722,2,0.2828529831258146,10.000000000000002,0.4495264726871186,38000,18.390296937853208,-116.6573835888545,0.2561169003644507
11.491362225190407,2,0.7829068587069796,10.000000000000002,0.15677228282189534,38000,3.2187698062312458,-117.10319264879502,0.12818332571443597
9.551797996216123,2,0.9374429916669621,10.000000000000002,0.18950700553007008,38000,2.182475169485864,-117.14707698128733,0.22911838273422627
11.092945513916387,2,0.926420939896345,10.000000000000002,0.1555198024853362,38000,2.5873500981773025,-117.75377570136793,0.32292390649464336
5.706380237864517,2,0.6083743023085139,10.000000000000002,0.3140918878826253,38000,3.291529842845674,-117.8073747878022,0.3028103134482778
4.190651184546453,2,0.8153160508119377,10.000000000000002,0.4236192955305486,38000,2.3040108667840107,-117.86963667646462,0.3709452584452596
2.8082235623254905,2,0.26839401890419406,10.000000000000002,0.6394511134944707,38000,12.7360724560759,-117.90263997728017,0.4708204575989487
3.986969913076356,2,0.4792776802300505,10.000000000000002,0.4628503304933679,38000,7.887213969635569,-117.91854968435713,0.3122242196881395
3.962054303499001,2,0.7958490865399733,10.000000000000002,0.4438702672579361,38000,2.689244970117602,-117.95444514473893,0.25904923442731587
4.363453579366631,2,0.384434932284385,10.000000000000002,0.4262810145807089,38000,6.43172000349167,-118.05788887149774,0.2589393741483514
2.69088485254308,2,0.6830881015199277,10.000000000000002,0.6679951471674455,38000,2.357799588637417,-118.06895328913399,1.9191076217388736
5.112644275108344,2,0.8128278666719834,10.000000000000002,0.33580844290793066,38000,2.2467195054692835,-118.1128867857488,0.46013559298176676
4.118155212964183,2,0.7041540735811598,10.000000000000002,0.4405670602049157,38000,3.990410127190538,-118.2948669341376,0.26484987133732624
6.346454150581344,2,0.7381260294327092,10.000000000000002,0.29447139482411144,38000,2.130556935184369,-118.3109318481239,0.499894614680062
4.1826644209544215,2,0.3220540414344836,10.000000000000002,0.4383062242925283,38000,5.234186328887635,-118.3585856086415,0.805006522794228
3.13465364557729,2,0.30166773869349744,10.000000000000002,0.5935186686066051,38000,8.5282183405632,-118.42644233911679,1.0799654474831186
1.8937472055757938,2,0.7364241705171594,10.000000000000002,0.9340253461849928,38000,3.2117896299116264,-118.44929568789136,0.34204498730821076
3.514805088816431,2,0.533611424307386,10.000000000000002,0.5161789958787031,38000,6.3547457554215985,-118.47647092967779,0.2764678969985726
2.510159103449411,2,0.4897473339205899,10.000000000000002,0.7276754442895698,38000,6.155982798485595,-118.6119646951077,0.39980483505606823
2.0495715943556707,2,0.8161386948247549,10.000000000000002,0.845134960220669,38000,3.6770295461321285,-118.64646592713254,0.349041448895327
2.147987898018598,2,0.7182817670632288,10.000000000000002,0.8079236803109103,38000,4.584314559511059,-118.66498594883927,0.3631180404687058
2.0920359667729564,2,0.7697204923214179,10.000000000000002,0.8327970288884808,38000,2.419671130902733,-118.95214749380682,0.2432450437573294
2.307389472976604,2,0.9070786279924379,10.000000000000002,0.7694597468999712,38000,2.1856297549051438,-118.98357265872501,0.3803201677794726
4.2483128379851545,2,0.8058407962739265,10.000000000000002,0.38983603852247256,38000,3.7751375835383767,-119.2176789375642,0.278038451383808
1.7096177060710707,2,0.6698053819058469,10.000000000000002,0.9882215582598497,38000,3.5220479295102165,-119.3228371523301,0.2503380419746251
1.9282892339934425,2,0.909866621742572,10.000000000000002,0.9337259303094229,38000,2.9400271169878227,-119.36786549449062,0.2510380835619145
4.24760901661493,2,0.9319952062925458,10.000000000000002,0.3918605247415745,38000,3.047275165483084,-119.3787680333832,0.26860912581134666
1.9066698791503562,2,0.47223532284141445,10.000000000000002,0.860055587846843,38000,9.522720078973762,-119.50031548391554,0.4042628526930138
1.712504960440888,2,0.37042797111476294,10.000000000000002,0.9705309097743864,38000,7.303097227416111,-119.6546447534951,0.4754833525826888
2.1362506929379514,2,0.8693726954856301,10.000000000000002,0.7801679771986593,38000,1.9363184236389264,-119.67299620556265,0.34127640785793983
3.7946431038649546,2,0.2757067470248353,10.000000000000002,0.498813624764945,38000,4.1780710325043025,-119.6976629971911,2.941081713477957
1.8375360237089304,2,0.7692623069723109,10.000000000000002,0.9481556385073399,38000,1.8808746758770531,-120.09252079739197,0.7126649094036407
2.1914240094715587,2,0.4702967290833972,10.000000000000002,0.8016750848466159,38000,3.3527174271603597,-120.1250322010549,0.4681713809259039
3.3470362952974164,2,0.8668584631630767,10.000000000000002,0.5725170984142467,38000,2.8226733797722274,-120.9379116014054,0.3012787964587546
3.933779733251344,2,0.1918005539379454,10.000000000000002,0.48128956291047786,38000,5.979106777036773,-122.0994792150905,0.3956365070296351
2.2085140391597124,2,0.5399449103173339,10.000000000000002,0.7940662066147226,38000,1.8228723140983343,-123.34837613100527,0.34748182481450957
2.4290107958308402,2,0.2886104827604603,10.000000000000002,0.8069891761273807,38000,5.147580935747554,-125.14019686955878,7.694131742068795
1.7389285409181607,2,0.8258184064917566,10.000000000000002,0.9631161504136193,38000,1.2917642880095095,-125.54033098409656,0.4894792917082107
2.6189519316437955,2,0.12482944935534285,10.000000000000002,0.7367174318213139,38000,4.816773032131443,-127.33803715403789,9.301870835168327
2.1125839998806724,2,0.08909624613842157,10.000000000000002,0.9269891889174889,38000,3.6260612453903414,-150.24985071987444,4.484467970292413
3.5510907276824613,2,0.28561707672310876,10.000000000000002,0.5150446535134415,38000,0.9912416136558804,-170.24435600149624,1.066857785411038
2.6336077529576896,2,0.4852818321381265,10.000000000000002,0.7252504373040304,38000,0.5472529831861077,-185.18499612069857,0.9158467557955409
3.2360954792968246,2,0.7957044016926407,10.000000000000002,0.6631347108360637,38000,0.34928274355632005,-225.0495706109673,11.248974380180698
