Timestamp,transactions-per-second
2019-05-31 05:45:00,3.46666666666667
2019-05-31 23:15:00,3.1
2019-06-01 16:45:00,2.9
2019-06-02 10:15:00,4.63333333333333
2019-06-03 03:45:00,4.16666666666667
2019-06-03 21:15:00,2.7
2019-06-04 14:45:00,4.35
2019-06-05 08:15:00,4.76666666666667
2019-06-06 01:45:00,3.16666666666667
2019-06-06 19:15:00,5.01666666666667
2019-06-07 12:45:00,3.55
2019-06-08 06:15:00,2.46666666666667
2019-06-08 23:45:00,3.36666666666667
2019-06-09 17:15:00,2.33333333333333
2019-06-10 10:45:00,4.63333333333333
2019-06-11 04:15:00,3.88333333333333
2019-06-11 21:45:00,3.75
2019-06-12 15:15:00,4.46666666666667
2019-06-13 08:45:00,3.85
2019-06-14 02:15:00,3.51666666666667
2019-06-14 19:45:00,3.9
2019-06-15 13:15:00,4
2019-06-16 06:45:00,4.85
2019-06-17 00:15:00,2.75
2019-06-17 17:45:00,3.21666666666667
2019-06-18 11:15:00,4.41666666666667
2019-06-19 04:45:00,4.15
2019-06-19 22:15:00,5.73333333333333
2019-06-20 15:45:00,4.71666666666667
2019-06-21 09:15:00,3.6
2019-06-22 02:45:00,4.93333333333333
2019-06-22 20:15:00,4.11666666666667
2019-06-23 13:45:00,4.2
2019-06-24 07:15:00,2.93333333333333
2019-06-25 00:45:00,3.48333333333333
2019-06-25 18:15:00,4.46666666666667
2019-06-26 11:45:00,4.85
2019-06-27 05:15:00,3.45
2019-06-27 22:45:00,3.78333333333333
2019-06-28 16:15:00,4.06666666666667
2019-06-29 09:45:00,3.26666666666667
2019-06-30 03:15:00,3.66666666666667
2019-06-30 20:45:00,4.31666666666667
2019-07-01 14:15:00,5.35
2019-07-02 07:45:00,3.88333333333333
2019-07-03 01:15:00,3.26666666666667
2019-07-03 18:45:00,3.9
2019-07-04 12:15:00,4.6
2019-07-05 05:45:00,3.46666666666667
2019-07-05 23:15:00,2.91666666666667
2019-07-06 16:45:00,4.23333333333333
2019-07-07 10:15:00,3.86666666666667
2019-07-08 03:45:00,3.55
2019-07-08 21:15:00,5.08333333333333
2019-07-09 14:45:00,4.98333333333333
2019-07-10 08:15:00,3.05
2019-07-11 01:45:00,2.78333333333333
2019-07-11 19:15:00,2.75
2019-07-12 12:45:00,4.5
2019-07-13 06:15:00,2.58333333333333
2019-07-13 23:45:00,2.95
2019-07-14 17:15:00,3.46666666666667
2019-07-15 10:45:00,4.65
2019-07-16 04:15:00,2.56666666666667
2019-07-16 21:45:00,3.05
2019-07-17 15:15:00,4.03333333333333
2019-07-18 08:45:00,4.25
2019-07-19 02:15:00,2.35
2019-07-19 19:45:00,2.98333333333333
2019-07-20 13:15:00,3.2
2019-07-21 06:45:00,3.53333333333333
2019-07-22 00:15:00,1.26666666666667
2019-07-22 17:45:00,3.36666666666667
2019-07-23 11:15:00,3.41666666666667
2019-07-24 04:45:00,3.01666666666667
2019-07-24 22:15:00,2.96666666666667
2019-07-25 15:45:00,4.4
2019-07-26 09:15:00,2.73333333333333
2019-07-27 02:45:00,4.16666666666667
2019-07-27 20:15:00,3.71666666666667
2019-07-28 13:45:00,2.96666666666667
2019-07-29 07:15:00,2.88333333333333
2019-07-30 00:45:00,2.96666666666667
2019-07-30 18:15:00,3.96666666666667
2019-07-31 11:45:00,3.38333333333333
2019-08-01 05:15:00,4.35
2019-08-01 22:45:00,2.41666666666667
2019-08-02 16:15:00,5.15
2019-08-03 09:45:00,2.66666666666667
2019-08-04 03:15:00,1.65
2019-08-04 20:45:00,3.65
2019-08-05 14:15:00,3.8
2019-08-06 07:45:00,6.63333333333333
2019-08-07 01:15:00,3.06666666666667
2019-08-07 18:45:00,4.2
2019-08-08 12:15:00,3.73333333333333
2019-08-09 05:45:00,4.38333333333333
2019-08-09 23:15:00,4.4
2019-08-10 16:45:00,3.96666666666667
2019-08-11 10:15:00,3.46666666666667
2019-08-12 03:45:00,3.55
2019-08-12 21:15:00,3.75
2019-08-13 14:45:00,4.36666666666667
2019-08-14 08:15:00,3.08333333333333
2019-08-15 01:45:00,2.86666666666667
2019-08-15 19:15:00,4.06666666666667
2019-08-16 12:45:00,2.98333333333333
2019-08-17 06:15:00,3.83333333333333
2019-08-17 23:45:00,3
2019-08-18 17:15:00,4.65
2019-08-19 10:45:00,4.86666666666667
2019-08-20 04:15:00,4.1
2019-08-20 21:45:00,3.2
2019-08-21 15:15:00,3.88333333333333
2019-08-22 08:45:00,3.48333333333333
2019-08-23 02:15:00,2.75
2019-08-23 19:45:00,4.55
2019-08-24 13:15:00,3.88333333333333
2019-08-25 06:45:00,2.5
2019-08-26 00:15:00,3.11666666666667
2019-08-26 17:45:00,3.7
2019-08-27 11:15:00,2.81666666666667
2019-08-28 04:45:00,4.23333333333333
2019-08-28 22:15:00,3
2019-08-29 15:45:00,4.08333333333333
2019-08-30 09:15:00,2.65
2019-08-31 02:45:00,2.85
2019-08-31 20:15:00,5.51666666666667
2019-09-01 13:45:00,3.95
2019-09-02 07:15:00,3.36666666666667
2019-09-03 00:45:00,3.08333333333333
2019-09-03 18:15:00,4
2019-09-04 11:45:00,3.31666666666667
2019-09-05 05:15:00,4.08333333333333
2019-09-05 22:45:00,4.15
2019-09-06 16:15:00,3.28333333333333
2019-09-07 09:45:00,5.75
2019-09-08 03:15:00,2.45
2019-09-08 20:45:00,3.98333333333333
2019-09-09 14:15:00,4
2019-09-10 07:45:00,2.85
2019-09-11 01:15:00,3.25
2019-09-11 18:45:00,4
2019-09-12 12:15:00,3.98333333333333
2019-09-13 05:45:00,3.08333333333333
2019-09-13 23:15:00,2.78333333333333
2019-09-14 16:45:00,3.3
2019-09-15 10:15:00,3.31666666666667
2019-09-16 03:45:00,2.55
2019-09-16 21:15:00,4
2019-09-17 14:45:00,3.06666666666667
2019-09-18 08:15:00,3.68333333333333
2019-09-19 01:45:00,3.6
2019-09-19 19:15:00,4.28333333333333
2019-09-20 12:45:00,3.26666666666667
2019-09-21 06:15:00,4.06666666666667
2019-09-21 23:45:00,3.55
2019-09-22 17:15:00,2.7
2019-09-23 10:45:00,3.43333333333333
2019-09-24 04:15:00,3.55
2019-09-24 21:45:00,3.78333333333333
2019-09-25 15:15:00,4.38333333333333
2019-09-26 08:45:00,3.28333333333333
2019-09-27 02:15:00,3.13333333333333
2019-09-27 19:45:00,2.81666666666667
2019-09-28 13:15:00,4.18333333333333
2019-09-29 06:45:00,2.51666666666667
2019-09-30 00:15:00,3.4
2019-09-30 17:45:00,2.46666666666667
2019-10-01 11:15:00,3.61666666666667
2019-10-02 04:45:00,2.05
2019-10-02 22:15:00,3.33333333333333
2019-10-03 15:45:00,5
2019-10-04 09:15:00,3
2019-10-05 02:45:00,1.95
2019-10-05 20:15:00,3.6
2019-10-06 13:45:00,3.15
2019-10-07 07:15:00,2.31666666666667
2019-10-08 00:45:00,3.91666666666667
2019-10-08 18:15:00,5
2019-10-09 11:45:00,2.95
2019-10-10 05:15:00,2.41666666666667
2019-10-10 22:45:00,4.18333333333333
2019-10-11 16:15:00,4.85
2019-10-12 09:45:00,2.2
2019-10-13 03:15:00,2.48333333333333
2019-10-13 20:45:00,3.76666666666667
2019-10-14 14:15:00,3.16666666666667
2019-10-15 07:45:00,2.78333333333333
2019-10-16 01:15:00,3.31666666666667
2019-10-16 18:45:00,3.35
2019-10-17 12:15:00,3.51666666666667
2019-10-18 05:45:00,3.95
2019-10-18 23:15:00,3.9
2019-10-19 16:45:00,4.16666666666667
2019-10-20 10:15:00,3.21666666666667
2019-10-21 03:45:00,2.51666666666667
2019-10-21 21:15:00,3.43333333333333
2019-10-22 14:45:00,3.63333333333333
2019-10-23 08:15:00,3.7
2019-10-24 01:45:00,4.16666666666667
2019-10-24 19:15:00,3.9
2019-10-25 12:45:00,5.13333333333333
2019-10-26 06:15:00,2.75
2019-10-26 23:45:00,3.2
2019-10-27 17:15:00,3.03333333333333
2019-10-28 10:45:00,3.11666666666667
2019-10-29 04:15:00,4.26666666666667
2019-10-29 21:45:00,3.98333333333333
2019-10-30 15:15:00,3.78333333333333
2019-10-31 08:45:00,2.98333333333333
2019-11-01 02:15:00,3.16666666666667
2019-11-01 19:45:00,3.43333333333333
2019-11-02 13:15:00,3.8
2019-11-03 05:45:00,2.31666666666667
2019-11-03 23:15:00,3.3
2019-11-04 16:45:00,4.35
2019-11-05 10:15:00,3.55
2019-11-06 03:45:00,2.86666666666667
2019-11-06 21:15:00,4.11666666666667
2019-11-07 14:45:00,3.68333333333333
2019-11-08 08:15:00,3.11666666666667
2019-11-09 01:45:00,2.53333333333333
2019-11-09 19:15:00,3.18333333333333
2019-11-10 12:45:00,3.95
2019-11-11 06:15:00,2.16666666666667
2019-11-11 23:45:00,2.35
2019-11-12 17:15:00,3.7
2019-11-13 10:45:00,3.61666666666667
2019-11-14 04:15:00,3.55
2019-11-14 21:45:00,3.5
2019-11-15 15:15:00,4.4
2019-11-16 08:45:00,3.35
2019-11-17 02:15:00,2.13333333333333
2019-11-17 19:45:00,3.63333333333333
2019-11-18 13:15:00,3.11666666666667
2019-11-19 06:45:00,2.93333333333333
2019-11-20 00:15:00,3.85
2019-11-20 17:45:00,3.43333333333333
