Date,MarketPrice,MinersRevenue,TradeVolume,TransctionFee,TransactionPerSec,Return
1/14/2020,8105.24,15748081.37,68769719.3,0.648377081,3.566666667,0.090951039
1/15/2020,8842.42,16792710.07,322001233.9,0.826460884,3.266666667,-0.003226492
1/16/2020,8813.89,17478168.64,162415225.7,0.63561516,4.416666667,-0.010422186
1/17/2020,8722.03,17783148.02,113463580,0.663956826,3.733333333,0.020443635
1/18/2020,8900.34,14834325.08,172392198.5,0.550329784,2.666666667,0.001180854
1/19/2020,8910.85,16961771.12,73102474.8,0.514908782,3.383333333,-0.023285096
1/20/2020,8703.36,16034934.29,171406582.8,0.458515309,3,-0.008834519
1/21/2020,8626.47,16708344.24,78615695.32,0.56242423,3.166666667,0.011104194
1/22/2020,8722.26,17310387.59,80118406.45,0.571580331,4.633333333,-0.007259586
1/23/2020,8658.94,17169132.32,62159413.04,0.534921239,2.766666667,-0.0312775
1/24/2020,8388.11,16478219.05,140040083.6,0.427680014,4.383333333,0.004775808
1/25/2020,8428.17,17146239.27,103625698.7,0.331694933,3.066666667,-0.011961078
1/26/2020,8327.36,15373871.85,49103693.89,0.341523324,2.4,0.031349671
1/27/2020,8588.42,14226813.87,90541442.51,0.620483693,3.933333333,0.035787723
1/28/2020,8895.78,16242549.01,157722446.3,0.610528709,4.016666667,0.05507218
1/29/2020,9385.69,18887556.28,187574422.5,0.560195454,4.416666667,-0.011281003
1/30/2020,9279.81,18922276.39,132156743.7,0.55322788,4.533333333,0.02398325
1/31/2020,9502.37,17040641.86,175049334.3,0.628724544,2.866666667,-0.017742942
2/1/2020,9333.77,17858163.32,106765634.9,0.539328694,4.816666667,0.004748349
2/2/2020,9378.09,16944231.59,36660829.43,0.547479687,3.166666667,-0.006774301
2/3/2020,9314.56,17467129.75,66403963.97,0.606657779,2.616666667,-0.003226132
2/4/2020,9284.51,15415016.36,108746958.8,0.705852299,3.366666667,-0.013180017
2/5/2020,9162.14,19130672.82,90649388.57,0.646349648,4.183333333,0.049416403
2/6/2020,9614.9,17105098.6,163509451,0.832005714,3.166666667,0.014639778
2/7/2020,9755.66,17296713.61,152115909,0.919968367,3.55,0.005317939
2/8/2020,9807.54,17511947.95,87939405.49,0.656464204,2.933333333,0.010153413
2/9/2020,9907.12,19747647.26,75572303.93,0.629750955,5.116666667,0.025768336
2/10/2020,10162.41,15671545.12,107419112.7,0.921669646,4.766666667,-0.030270379
2/11/2020,9854.79,19051941.21,155424327.7,0.948634835,2.783333333,0.042678738
2/12/2020,10275.38,18763378.49,190105216.4,1.124090611,4.183333333,0.007680495
2/13/2020,10354.3,18474198.44,161983394,1.071576343,3.266666667,-0.010804207
2/14/2020,10242.43,17892676.33,198094127.1,1.013455448,3.616666667,0.012311532
2/15/2020,10368.53,18294966.94,122708338.3,0.89815798,3.166666667,-0.044785519
2/16/2020,9904.17,17801511.08,113915188.3,0.731681187,3.066666667,0.003382414
2/17/2020,9937.67,19823862.2,85454123.71,0.711064131,5.183333333,-0.023520604
2/18/2020,9703.93,19007001.53,119040244.2,0.900755332,3.216666667,0.049126488
2/19/2020,10180.65,18406770.34,138390971.2,0.94776333,3.033333333,-0.056571044
2/20/2020,9604.72,15368284.87,186474102,0.84148135,4,0.000222807
2/21/2020,9606.86,18886942.69,128769390.8,0.674567171,4.066666667,0.00933916
2/22/2020,9696.58,18051502.97,79370095.03,0.581290085,3.183333333,-0.00277933
2/23/2020,9669.63,17684305.82,34324865.79,0.574467393,4,0.033068483
2/24/2020,9989.39,17377835.22,64282324.01,0.677860292,3.183333333,-0.032598587
2/25/2020,9663.75,17822599.43,116289798.6,0.696835433,5.316666667,-0.03669383
2/26/2020,9309.15,15629013.68,114160526.8,0.802527013,3.133333333,-0.056248959
2/27/2020,8785.52,16401715.33,206929921,0.700608458,2.966666667,0.002185414
2/28/2020,8804.72,17412081.06,147977055,0.619251219,3.95,-0.010490964
2/29/2020,8712.35,15277906.35,123840827.8,0.523003184,3.416666667,-0.020767072
3/1/2020,8531.42,19058740.7,42866205.1,0.399216906,2.55,0.000322338
3/2/2020,8534.17,16697791.75,70749037.38,0.583958923,4.533333333,0.044368697
3/3/2020,8912.82,17037037.23,111268001.4,0.634723187,3.283333333,-0.017781129
3/4/2020,8754.34,18948989.97,85149525.73,0.586698424,3.95,0.000520884
3/5/2020,8758.9,18562608.98,70042032.86,0.630052089,4.683333333,0.035220176
3/6/2020,9067.39,18084440.76,122314466.7,0.712032303,2.683333333,0.009760251
3/7/2020,9155.89,18200369.58,83522225.99,0.535166291,3.983333333,-0.02809776
3/8/2020,8898.63,17385259.26,59230883.03,0.458046802,3.2,-0.096559808
3/9/2020,8039.38,15003719.04,149933311.5,0.578265623,3.383333333,-0.013364215
3/10/2020,7931.94,13309094.53,223121982.1,0.673362437,4.316666667,-0.005859853
3/11/2020,7885.46,11906436.35,155835851.3,0.805477258,2.716666667,0.006491695
3/12/2020,7936.65,13544827.88,130840913.4,1.088683004,2.25,-0.391404434
3/13/2020,4830.21,8634486.982,574694714.8,1.544608413,2.933333333,0.161239366
3/14/2020,5609.03,8986521.226,684475988.7,1.025559181,2.483333333,-0.078938783
3/15/2020,5166.26,8103100.664,158994389.6,1.052360821,1.616666667,0.035263421
3/16/2020,5348.44,7889846.941,201009885.7,1.137999914,3.983333333,-0.060221298
3/17/2020,5026.35,8477516.575,379747427.5,1.18665717,3.583333333,0.065904682
3/18/2020,5357.61,6941254.719,222784693,1.342051248,2.783333333,0.009821544
3/19/2020,5410.23,7981376.242,246280973.4,1.484061564,3.8,0.14508995
3/20/2020,6195.2,9446456.658,343510892,1.785604842,2.066666667,0.005042614
3/21/2020,6226.44,9873966.128,382708757.2,1.180595164,2.9,-0.005876552
3/22/2020,6189.85,9996191.207,161732857.5,0.97816032,2.366666667,-0.05932777
3/23/2020,5822.62,8912695.388,155141963.1,1.220335427,1.683333333,0.116706912
3/24/2020,6502.16,11290318.11,284307011,1.070266738,3.45,0.040960235
3/25/2020,6768.49,8111093.565,284016940.7,1.381314749,2.266666667,-0.010346473
3/26/2020,6698.46,13691118.21,226038996.8,1.252671483,2.183333333,0.009747016
3/27/2020,6763.75,13411241.26,97401178.96,1.004685737,3.683333333,-0.058349288
3/28/2020,6369.09,10989618.93,148443297.9,0.740414421,2.016666667,-0.016978878
3/29/2020,6260.95,11822813.29,142726744.9,0.553431026,3.333333333,-0.059981313
3/30/2020,5885.41,11637863.38,103365161.6,0.595702494,4.016666667,0.088333693
3/31/2020,6405.29,13165642.83,186301830.9,0.644484966,2.733333333,0.003589221
4/1/2020,6428.28,12386579.19,89947515.05,0.595457236,3.6,0.034937806
4/2/2020,6652.87,13018917.41,168238042.7,0.562695546,3.25,0.023484601
4/3/2020,6809.11,11436511.55,279129046.5,0.632776492,2.433333333,-0.009904378
4/4/2020,6741.67,13560678,165881487,0.444652613,2.866666667,0.019286023
4/5/2020,6871.69,14957634.88,95099723,0.386056825,2.016666667,-0.013715694
4/6/2020,6777.44,11485342.68,61737463.09,0.532630703,2.2,0.083476947
4/7/2020,7343.2,15735459.96,215734110.4,0.59126381,4.233333333,-0.018745234
4/8/2020,7205.55,13302461.42,180411336,0.576898174,2.283333333,0.022132939
4/9/2020,7365.03,14241012.63,143615580.9,0.594117984,3.9,-0.009686315
4/10/2020,7293.69,14368680.59,118207885.7,0.501344814,3.533333333,-0.057645718
4/11/2020,6873.24,13917060.69,170978168.4,0.379146317,2.333333333,0.002671229
4/12/2020,6891.6,13349664.71,59502005.48,0.391097905,2.916666667,0.003449126
4/13/2020,6915.37,14683700.73,112654904.1,0.390110705,1.8,-0.008345179
4/14/2020,6857.66,14587959.14,170118314.5,0.516620858,3.066666667,0.002083801
4/15/2020,6871.95,14558871.74,107004164.2,0.580886365,3.516666667,-0.036110565
4/16/2020,6623.8,13495677.83,112529486.1,0.61482544,2.7,0.073744678
4/17/2020,7112.27,11584618.69,256066115.1,0.63405121,4.333333333,-0.010879789
4/18/2020,7034.89,14261973.78,114895300.8,0.476807565,3.15,0.031908104
4/19/2020,7259.36,13731416.21,80410551.44,0.442775986,2.6,-0.017814243
4/20/2020,7130.04,14513595.73,64645648.47,0.495409755,4.233333333,-0.040644933
4/21/2020,6840.24,13280755.5,151878158.1,0.515074176,3.2,0.001795259
4/22/2020,6852.52,11597010.06,90394537.9,0.639344277,3.116666667,0.040637605
4/23/2020,7130.99,13203833.92,102205556,0.914738614,3.8,0.048606154
4/24/2020,7477.6,14000287.8,202186228.2,0.867216329,1.916666667,0.003942441
4/25/2020,7507.08,13029925.92,130187406,0.747430333,3.966666667,0.00565333
4/26/2020,7549.52,13360910.33,50386100.44,0.623066648,3.166666667,0.019835698
4/27/2020,7699.27,13997087.9,82965485.7,0.693559112,2.216666667,0.011869957
4/28/2020,7790.66,15084394.04,118631651.9,0.664078476,3.916666667,-0.003251329
4/29/2020,7765.33,15737371.44,102426644,1.303204068,3.283333333,0.130361491
4/30/2020,8777.63,16397343.77,471328360.4,2.94069111,3.1,-0.01695902
5/1/2020,8628.77,17578400.01,479861000,2.793212422,4.216666667,0.022701961
5/2/2020,8824.66,17019209.54,209464777.2,2.112091413,1.95,0.016902634
5/3/2020,8973.82,19630255.34,111964108.7,1.821513436,3.716666667,-0.007785982
5/4/2020,8903.95,17898623.63,175862717.8,1.805024194,3.65,-0.002023821
5/5/2020,8885.93,18282730.76,186639007.4,1.949554096,2.316666667,0.016321308
5/6/2020,9030.96,20611754.96,182897440.3,1.848533123,5.3,0.015483404
5/7/2020,9170.79,18246780.7,286155701.8,2.45777629,4.1,0.090689025
5/8/2020,10002.48,18271845.62,500733651.2,3.17518979,3.066666667,-0.01806352
5/9/2020,9821.8,17375844,336643471.8,2.713154161,3.6,-0.029975157
5/10/2020,9527.39,19252835.58,206048387.2,1.919620926,2.25,-0.08112715
5/11/2020,8754.46,17168436.34,536864808.3,2.547080417,3.416666667,-0.015673154
5/12/2020,8617.25,8950520.334,524377414,2.789235574,3.716666667,0.022893615
5/13/2020,8814.53,7822621.054,217646788.1,3.304848286,2.016666667,0.05574886
5/14/2020,9305.93,8245134.851,235919563.6,5.208455261,4.583333333,0.052050682
5/15/2020,9790.31,8969982.477,332519067.9,4.95503458,4.033333333,-0.049714463
5/16/2020,9303.59,8429266.327,303595865.3,3.43536845,2.033333333,0.008825625
5/17/2020,9385.7,7112392.242,116707143.6,4.107751816,3.7,0.030226834
5/18/2020,9669.4,9800851.106,176082868.2,5.76259121,3.016666667,0.005167849
5/19/2020,9719.37,8879553.758,230169746.6,6.429141803,2.566666667,0.006828632
5/20/2020,9785.74,8810740.963,228306109.2,6.633466719,3.716666667,-0.028109269
5/21/2020,9510.67,9450405.201,231513104,6.235244806,2.116666667,-0.047641228
5/22/2020,9057.57,7770388.924,302921371.1,5.19040341,3.1,0.012110312
5/23/2020,9167.26,7843058.63,137706362.8,3.692193497,3.033333333,0.001206467
5/24/2020,9178.32,7286826.339,69573042.35,3.120607089,1.783333333,-0.048766005
5/25/2020,8730.73,7689659.793,151515271.1,3.057385834,3.4,0.019348898
5/26/2020,8899.66,7687822.768,151521072.3,2.402058946,2.45,-0.00638339
5/27/2020,8842.85,9241012.007,120113139,2.369186881,2.583333333,0.040110372
5/28/2020,9197.54,8457127.388,148428061,2.755720093,3.566666667,0.040409718
5/29/2020,9569.21,8526743.19,193513827.7,3.146427259,2.033333333,-0.014967798
5/30/2020,9425.98,9913195.966,144086661.4,2.274866182,4.066666667,0.028869147
5/31/2020,9698.1,9542417.459,132752538.8,2.255005351,3.15,-0.025495716
6/1/2020,9450.84,8910754.391,99233158.44,2.459903932,2.283333333,0.079716724
6/2/2020,10204.23,8941264.807,280975718,3.175841731,4.533333333,-0.066507713
6/3/2020,9525.57,9081230.369,429398121.5,2.499997193,3.6,0.013906779
6/4/2020,9658.04,9764314.2,128440438.9,1.903213159,2.283333333,0.014135373
6/5/2020,9794.56,11573082.69,183077760.7,1.666877002,4.183333333,-0.017439272
6/6/2020,9623.75,12477168.4,139993515.4,1.076682098,2.766666667,0.0048505
6/7/2020,9670.43,9821022.765,74040583.55,1.001876286,3.05,0.008626297
6/8/2020,9753.85,10379765.62,129391452.9,1.27630329,3.983333333,0.002946529
6/9/2020,9782.59,10182263.04,111353754.6,1.045064783,2.55,-0.000760535
6/10/2020,9775.15,10401186.39,153220784.2,1.155224877,4.633333333,0.01196708
6/11/2020,9892.13,11473619.15,158586968.1,1.115356933,3.466666667,-0.061231504
6/12/2020,9286.42,9866334.581,321867038.6,0.88455688,2.666666667,0.01868858
6/13/2020,9459.97,9622452.784,132333533.7,0.705487026,3.433333333,0.001430237
6/14/2020,9473.5,10380781.54,51803750.58,0.554907577,2.666666667,-0.015140128
6/15/2020,9330.07,8280410.6,63632383.61,1.076691609,2.483333333,0.010356835
6/16/2020,9426.7,9617963.21,244968165,1.403634513,3.533333333,0.010533909
6/17/2020,9526,8709273.108,138860025.7,1.34602183,2.2,-0.007473231
6/18/2020,9454.81,7714420.955,124106956.1,1.483765519,4.583333333,-0.007909202
6/19/2020,9380.03,8736099.478,74041735.81,1.344047596,3.816666667,-0.008515964
6/20/2020,9300.15,8238014.002,109732841.9,0.981710394,2.333333333,0.00615904
6/21/2020,9357.43,9006615.206,57461731.85,0.895908822,3.25,-0.007763884
6/22/2020,9284.78,8923565.201,36882860.07,1.139521456,3.116666667,0.043848104
6/23/2020,9691.9,9964641.895,134494787.1,1.243842525,2.55,-0.007264829
6/24/2020,9621.49,8594577.459,102289235.3,1.276539072,4.066666667,-0.035847878
6/25/2020,9276.58,8504016.548,178365905.8,1.185025044,2.616666667,-0.003851635
6/26/2020,9240.85,9950436.658,166531113.6,0.942901963,4.183333333,-0.009349789
6/27/2020,9154.45,8059992.059,141780368.3,0.773470752,3.016666667,-0.016409506
6/28/2020,9004.23,8666896.613,92221683.83,0.673697336,2.6,0.0136869
6/29/2020,9127.47,8562734.803,59501520.56,0.964724633,4.2,0.006341297
6/30/2020,9185.35,8801310.462,100083941,1.311118436,3.733333333,-0.00559369
7/1/2020,9133.97,10124055.94,63158022.98,1.512904511,2.75,0.011211992
7/2/2020,9236.38,9907317.704,98873138.81,1.508897585,4.1,-0.016066901
7/3/2020,9087.98,9873738.207,107207537.5,1.483601406,2.5,-0.001712152
7/4/2020,9072.42,9203934.106,57803290.99,1.003376463,3.666666667,0.006491102
7/5/2020,9131.31,9453537.181,38839661.83,0.829143523,3.166666667,-0.004623652
7/6/2020,9089.09,9573702.526,50720848.73,1.000150127,2.25,0.02858592
7/7/2020,9348.91,9827305.846,113743420,1.080203795,4.583333333,-0.009913455
7/8/2020,9256.23,9269106.007,95242533.96,1.285678382,3.95,0.019861218
7/9/2020,9440.07,10324012.45,121129125.4,1.397290849,2.65,-0.021401324
7/10/2020,9238.04,9821730.664,98869845.96,1.283670465,4.3,0.005343125
7/11/2020,9287.4,9308390.998,79818144.58,0.984296096,2.9,-0.005538687
7/12/2020,9235.96,9012154.571,30014745.73,0.805138301,3.733333333,0.006489851
7/13/2020,9295.9,8910800.363,42610639.38,1.224870378,4.216666667,-0.006214568
7/14/2020,9238.13,9003009.805,78223034.34,1.61181855,2.15,0.001774169
7/15/2020,9254.52,8552242.709,88249714.54,1.876446176,4.733333333,-0.006592454
7/16/2020,9193.51,8476261.345,83393685.66,2.062710446,4.266666667,-0.006799362
7/17/2020,9131,7439212.406,88531436.7,2.401992488,2.533333333,0.0025397
7/18/2020,9154.19,8257260.544,71682525.59,2.239268067,3.666666667,0.002241596
7/19/2020,9174.71,8030628.817,29934693.31,1.514760795,2.566666667,0.004354361
7/20/2020,9214.66,8809861.149,32799397.98,2.327532432,2.233333333,-0.005511869
7/21/2020,9163.87,8215338.734,59994848.86,3.045458382,3.15,0.024966526
7/22/2020,9392.66,9764974.368,114760459.1,3.676014327,2.333333333,0.015409905
7/23/2020,9537.4,9402091.579,103269918.1,3.8347067,4.666666667,0.007938222
7/24/2020,9613.11,10810915.04,168395155,3.21971308,4.25,-0.006431842
7/25/2020,9551.28,9515131.312,128787740.3,2.911335676,2.75,0.016355923
7/26/2020,9707.5,10587041.6,83145125.8,2.510854272,3.916666667,0.023830028
7/27/2020,9938.83,11099308.3,169823595.6,3.890218909,3.566666667,0.111036208
7/28/2020,11042.4,12037341.11,569642411.6,5.820490275,3.3,-0.00973158
7/29/2020,10934.94,12189404.75,352662968.6,5.597591854,4.383333333,0.015338904
7/30/2020,11102.67,11301864.7,253835681.1,6.063625376,2.65,0.001104239
7/31/2020,11114.93,12639960.42,201165672.4,5.39526892,4.966666667,0.02059842
8/1/2020,11343.88,11439834.23,222815243.1,5.029647871,3.55,0.042296816
8/2/2020,11823.69,11205874.85,240815459,4.194518067,2.35,-0.063086904
8/3/2020,11077.77,12873862.58,289592847.8,4.39956743,4.416666667,0.01487664
8/4/2020,11242.57,11438679.08,159671026.5,3.803651794,3.466666667,-0.00429795
8/5/2020,11194.25,10806917.39,122455803.8,5.383754349,2.566666667,0.049671036
8/6/2020,11750.28,13771270.44,182136390.2,6.47470623,4.016666667,0.001928465
8/7/2020,11772.94,12898632.94,203809369.9,4.941763606,2.316666667,-0.014213952
8/8/2020,11605.6,11292366.65,215793133.7,3.255190361,4.316666667,0.013958779
8/9/2020,11767.6,12105371.36,86008564.67,2.723687749,2.65,-0.007099154
8/10/2020,11684.06,11774383.19,59683346.89,5.15391988,2.766666667,0.01788505
8/11/2020,11893.03,12966824.45,218397180.7,5.035495808,4.4,-0.042091881
8/12/2020,11392.43,12684820.61,249861736.8,4.144409838,3.616666667,0.015859654
8/13/2020,11573.11,11879252.3,141688775.6,3.873112561,2.833333333,0.017654719
8/14/2020,11777.43,13709961.99,161732026.4,3.453464352,4.066666667,-0.00025897
8/15/2020,11774.38,12537672.54,131449767,2.560594392,2.883333333,0.008459044
8/16/2020,11873.98,12130221.32,101333020.3,2.507750024,4.15,0.003371237
8/17/2020,11914.01,10390360.22,63773670.15,3.385110183,4.666666667,0.031870881
8/18/2020,12293.72,12747409.95,253521339.7,5.535217034,2.616666667,-0.026370374
8/19/2020,11969.53,11920459.63,217771115.2,5.213828217,3.866666667,-0.019677464
8/20/2020,11734,12309250.39,208815095.8,4.623504245,4.066666667,0.011234021
8/21/2020,11865.82,12988330.81,96746302.16,5.079750427,2.866666667,-0.028908242
8/22/2020,11522.8,11060458.29,153928937,3.43260636,3.483333333,0.013941056
8/23/2020,11683.44,12250514.72,85029155.46,2.397259827,2.45,-0.002603685
8/24/2020,11653.02,11845489.15,39027595.4,2.799443233,2.483333333,0.009517704
8/25/2020,11763.93,10414543.57,75749356.94,3.372945145,3.45,-0.036257441
8/26/2020,11337.4,11345447.78,168869325.9,3.815390035,2.716666667,0.011463828
8/27/2020,11467.37,10690122.01,104337127.4,4.219870678,4.483333333,-0.014420046
8/28/2020,11302.01,13003916.08,152064701.9,3.366068465,3.983333333,0.020592797
8/29/2020,11534.75,11257775.01,125753228.7,2.587934197,2.3,-0.004604348
8/30/2020,11481.64,9959939.365,48056174.59,2.765981571,2.916666667,0.019695793
8/31/2020,11707.78,12191565.47,54121905.84,3.548684568,3.083333333,-0.004117775
9/1/2020,11659.57,12943722.05,102290923.4,3.981182477,2.883333333,0.022614899
9/2/2020,11923.25,12071209.2,176627448.5,4.603795329,4.333333333,-0.044099553
9/3/2020,11397.44,10387319.33,265432700.7,4.749243622,2.416666667,-0.10615805
9/4/2020,10187.51,10521917.64,361418115.4,5.356555301,4.516666667,0.027521936
9/5/2020,10467.89,10426131.58,310980390.2,3.779820346,3.316666667,-0.029449106
9/6/2020,10159.62,10418304.67,222072428.2,2.734269626,2.016666667,0.009381256
9/7/2020,10254.93,12203310.68,89153592.59,2.978365808,4.8,0.011000563
9/8/2020,10367.74,10676168.87,153205856.5,2.557129377,3.116666667,-0.023748667
9/9/2020,10121.52,10385265.13,194156867.1,2.890655335,2.933333333,0.010503363
9/10/2020,10227.83,11342158.76,113383268.7,3.297351017,4.083333333,0.012204935
9/11/2020,10352.66,9984827.137,147055601.3,3.128216015,2.7,0.004132271
9/12/2020,10395.44,11755971.41,101653161.4,2.003435858,4.233333333,0.004905997
9/13/2020,10446.44,11038733.64,57857607.94,1.995343302,2.666666667,-0.011072672
9/14/2020,10330.77,12485219.77,81937985.72,2.246203191,2.483333333,0.033285999
9/15/2020,10674.64,11329376.27,143525658.6,2.496713576,4.783333333,0.010396604
9/16/2020,10785.62,11397006.21,135273030.3,2.47418512,3.75,0.015095099
9/17/2020,10948.43,12881875.6,154480376.6,2.214542599,2.65,-0.000414671
9/18/2020,10943.89,12027086.74,117116914.3,2.329285913,4.033333333,-0.00110564
9/19/2020,10931.79,10777756.11,88269394.26,1.767125004,2.35,0.013688518
9/20/2020,11081.43,10041684.8,54811966.39,1.389175972,3.933333333,-0.014599199
9/21/2020,10919.65,10351909.52,69233310.91,2.183041894,4.333333333,-0.044799055
9/22/2020,10430.46,9208013.415,193630537.9,2.47954333,2.416666667,0.009756041
9/23/2020,10532.22,10252434.96,99403513.65,2.865500333,4.65,-0.028269444
9/24/2020,10234.48,9928235.839,124490884.2,2.70060324,3.683333333,0.048654157
9/25/2020,10732.43,12502201.35,124807106.5,2.310126176,2.466666667,-0.00368882
9/26/2020,10692.84,10759364.73,129716552.9,1.596588991,3.3,0.003699672
9/27/2020,10732.4,10713359.14,48519033.92,1.544814604,2.5,0.003898476
9/28/2020,10774.24,9531618.971,50063044.87,2.10591919,2.916666667,-0.007602392
9/29/2020,10692.33,10337349.26,109557462.4,2.559147968,4,0.013885654
9/30/2020,10840.8,11484361.34,89865245.23,2.901579781,2.616666667,-0.00580031
10/1/2020,10777.92,9416443.243,89894642.89,3.590399869,5.516666667,-0.014722692
10/2/2020,10619.24,10232863.85,183013787.4,4.083656084,3.516666667,-0.004160373
10/3/2020,10575.06,10855303.17,150343724.5,2.456029428,2.066666667,-0.002202352
10/4/2020,10551.77,11055916.22,31477196.12,2.208252842,3.133333333,0.011532662
10/5/2020,10673.46,10710768.43,31512003.1,3.560193386,3.45,0.010783757
10/6/2020,10788.56,10054284.61,78412225.05,3.781997161,2.866666667,-0.017131109
10/7/2020,10603.74,11193916.29,103826838.3,3.18390008,4.666666667,0.006324184
10/8/2020,10670.8,12084850.91,102699834.1,3.361036174,2.283333333,0.023662706
10/9/2020,10923.3,10965183.36,142856446.7,3.58900946,5.15,0.012806569
10/10/2020,11063.19,11127194.86,120551930.6,2.863405058,3.35,0.021646559
10/11/2020,11302.67,10659930.88,97927463.15,2.271797206,1.916666667,0.006541817
10/12/2020,11376.61,11515021.1,60215827.9,2.73066987,4.05,0.014365439
10/13/2020,11540.04,12872175.63,166313556.3,2.531707487,3.266666667,-0.009688008
10/14/2020,11428.24,11605343.5,117568933.3,2.656080742,2.716666667,0.000269508
10/15/2020,11431.32,11814116.19,93932070.95,2.609416658,3.883333333,0.006334352
10/16/2020,11503.73,11742282.09,111854678.1,2.243779687,2.8,-0.015313294
10/17/2020,11327.57,11674223.52,109053461.6,1.460075681,3.6,0.00343763
10/18/2020,11366.51,8982105.737,34142836.4,1.799379254,3,0.012465568
10/19/2020,11508.2,9776921.355,29716243.88,1.921934438,2.033333333,0.021720165
10/20/2020,11758.16,11710523.41,139587584.3,2.752557358,4.716666667,0.014228417
10/21/2020,11925.46,11562043.14,167903083,4.695398572,3.7,0.075980298
10/22/2020,12831.56,13585268.79,486931525.6,6.285089286,2.3,0.012367163
10/23/2020,12990.25,12640081.1,234841376.8,5.730642271,4.15,-0.003520333
10/24/2020,12944.52,13768787.57,151273932.4,3.983372806,2.133333333,0.014209874
10/25/2020,13128.46,10397996.38,69928610.91,3.51619698,3.383333333,-0.006984064
10/26/2020,13036.77,10435984.48,111062981.4,5.752067801,3.766666667,0.003037562
10/27/2020,13076.37,10871089.34,176006371,10.24521865,2.75,0.043980095
10/28/2020,13651.47,11446509.26,325461283.4,11.63837302,4.166666667,-0.026551719
10/29/2020,13289,12458484.39,310741338.2,12.53113739,2.75,0.01276695
10/30/2020,13458.66,12828892.04,228409072.2,13.12984013,1.833333333,0.007880428
10/31/2020,13564.72,13341986.85,265607933.7,13.15377569,3.4,0.018105792
11/1/2020,13810.32,13377441.18,194274881.3,8.762733264,2.283333333,-0.003724751
11/2/2020,13758.88,10902576.26,81876480.69,12.63824582,3.6,-0.013352104
11/3/2020,13575.17,15826226.37,202098850.1,11.87189114,3.55,0.033011741
11/4/2020,14023.31,16641138.13,213888432.3,8.878895035,2.133333333,0.009432866
11/5/2020,14155.59,20893224.44,303936796.2,12.70722184,4.833333333,0.101429894
11/6/2020,15591.39,18889243.16,575483038.2,11.04084857,4.033333333,0.000280924
11/7/2020,15595.77,16132958.56,418654253.5,7.673814935,2.366666667,-0.048470194
11/8/2020,14839.84,15148276.02,320513832.3,5.921366742,2.916666667,0.043852225
11/9/2020,15490.6,20216887.39,168415197.4,6.718993877,3,-0.010462474
11/10/2020,15328.53,16459647.09,392305674.1,7.820301102,4.016666667,-0.000749583
11/11/2020,15317.04,16020485.03,230269180.4,5.21367499,3.983333333,0.02556695
11/12/2020,15708.65,17804675.56,298105721.5,5.039307693,2.15,0.037362854
11/13/2020,16295.57,16032046.44,478495947.4,5.4959425,4.4,0.002685392
11/14/2020,16339.33,15597257.88,264263990.4,3.482020731,3.1,-0.015194013
11/15/2020,16091.07,15662707.44,163501040.4,2.683845699,2.533333333,-0.007638398
11/16/2020,15968.16,17711414.83,97292561.75,4.411017375,4.3,0.047406213
11/17/2020,16725.15,18324640,293272996.5,4.486339767,3.05,0.057073928
11/18/2020,17679.72,21194109.32,424743958,4.819903483,2.9,0.006715604
11/19/2020,17798.45,16988027.06,633847834.6,5.433656185,3.95,0.001242805
11/20/2020,17820.57,20641618.89,358043942.4,4.032071636,2.383333333,0.048644909
11/21/2020,18687.45,20655875.92,374130037.1,2.822013708,4.733333333,0.000658196
11/22/2020,18699.75,20906345.74,256287553.7,2.165319352,3.283333333,-0.014838166
11/23/2020,18422.28,18011288.39,276025442.6,3.507932598,2.166666667,-0.001268573
11/24/2020,18398.91,17683648.93,344268444.6,4.907728128,5.15,0.042046513
11/25/2020,19172.52,20363512.96,523228040.5,5.197677967,3.45,-0.022569803
11/26/2020,18739.8,18340061.79,357330319,5.535790636,2.616666667,-0.084758642
11/27/2020,17151.44,17988301.56,867494794.1,4.421837643,4.1,-0.000732883
11/28/2020,17138.87,17630656.51,334361872.1,3.351576498,2.5,0.034631805
11/29/2020,17732.42,18023228.16,203020072.5,2.692864277,3.766666667,0.025894943
11/30/2020,18191.6,14684437.14,192293944,5.367705689,4.116666667,0.083452253
12/1/2020,19709.73,21143567.33,570429939.2,7.405563839,2.666666667,-0.046535899
12/2/2020,18792.52,18291019.91,586228902.9,7.602362353,4.65,0.023118241
12/3/2020,19226.97,21762338.79,311500178.6,8.12142331,3.15,0.011835978
12/4/2020,19454.54,19296507.66,269817738.9,6.517589421,2.766666667,-0.040301647
12/5/2020,18670.49,18632287.72,278793731.2,4.686759043,3.25,0.025953791
12/6/2020,19155.06,17217876.55,114151706.8,3.583714246,2.266666667,0.01162095
12/7/2020,19377.66,19343628.02,119935507.5,4.366396459,4.416666667,-0.010127642
12/8/2020,19181.41,18941288.64,176619929.7,4.14923244,4.066666667,-0.044967497
12/9/2020,18318.87,17187411.94,273878281,4.121645456,2.066666667,0.012843587
12/10/2020,18554.15,16448918.98,377966775.2,4.230138733,4.8,-0.016513287
12/11/2020,18247.76,16978667.13,264270264.6,4.101445864,3.65,-0.011968592
12/12/2020,18029.36,16396977.02,291983141.4,3.138275271,2.483333333,0.042934414
12/13/2020,18803.44,19661607.52,175018094.7,2.718877132,3.333333333,0.019200742
12/14/2020,19164.48,18516458.63,197236995.3,3.613972893,2.733333333,0.005849885
